stat_id,match_id,player_id,minutes_played,goals,assists,shots,passes,tackles,yellow_cards,red_cards
8664,310,170,31,0,0,0,47,1,0,0
8665,310,165,15,0,0,2,49,3,0,0
8666,310,169,17,0,1,2,37,2,0,0
8667,310,255,90,2,0,2,32,6,0,0
8668,310,269,90,0,0,1,50,4,0,0
8669,310,260,90,0,1,2,43,0,0,0
8670,310,258,90,0,0,3,25,1,0,0
8671,310,268,90,0,0,4,18,0,0,0
8672,310,267,90,1,0,3,56,6,0,0
8673,310,256,90,0,0,4,54,2,0,0
8674,310,276,90,0,0,0,40,1,0,0
8675,310,257,90,0,0,5,60,3,0,0
8676,310,261,90,0,0,3,56,0,0,0
8677,310,271,90,0,0,5,68,1,0,0
8678,310,266,13,1,0,2,66,0,0,0
8679,310,272,32,0,0,3,57,4,0,0
8680,310,275,35,0,0,1,75,4,0,0
8681,311,331,90,0,0,2,72,4,0,0
8682,311,328,90,0,1,0,37,1,0,0
8683,311,335,90,0,1,4,49,1,0,0
8684,311,340,90,0,0,2,9,2,0,0
8685,311,333,90,3,0,5,45,0,0,0
8686,311,332,90,0,0,5,57,6,0,0
8687,311,342,90,0,1,1,36,3,0,0
8688,311,343,90,0,0,1,22,1,0,0
8689,311,336,90,0,0,0,55,6,0,0
8690,311,323,90,0,0,2,61,4,0,0
8691,311,341,90,0,0,0,71,0,0,0
8692,311,338,5,0,1,1,15,3,0,0
8693,311,334,40,0,0,3,26,1,0,0
8694,311,329,30,0,0,4,48,6,0,0
8695,311,382,90,0,0,2,16,3,0,0
8696,311,370,90,0,0,1,64,0,0,0
8697,311,371,90,0,0,3,23,4,0,0
8698,311,379,90,0,0,5,68,1,0,0
8699,311,390,90,0,0,5,48,2,0,0
8700,311,387,90,1,0,4,19,5,0,0
8701,311,385,90,0,0,0,37,0,0,0
8702,311,380,90,0,0,1,57,1,0,0
8703,311,381,90,0,0,0,50,1,0,0
8704,311,377,90,0,0,5,38,0,0,0
8705,311,374,90,0,1,4,71,5,0,0
8706,311,373,5,0,0,3,56,0,1,0
8707,311,378,32,0,0,5,16,4,0,0
8708,311,386,9,0,0,0,75,4,0,0
8709,312,460,90,2,0,4,54,6,1,0
8710,312,455,90,0,0,5,33,3,0,0
8711,312,451,90,0,1,1,57,0,0,0
8712,312,448,90,0,0,5,18,1,0,0
8713,312,444,90,0,0,0,27,0,0,0
8714,312,458,90,0,0,1,66,1,1,0
8715,312,450,90,0,1,1,28,6,0,0
8716,312,441,90,0,0,5,53,3,0,0
8717,312,442,90,0,0,3,45,5,1,0
8718,312,443,90,0,0,2,25,0,0,0
8719,312,438,90,0,0,2,8,1,0,0
8720,312,457,24,0,0,1,38,0,0,0
8721,312,439,21,0,0,2,27,5,0,0
8722,312,446,25,0,0,4,40,6,0,0
8723,312,233,90,1,0,5,35,0,0,0
8724,312,239,90,0,0,1,21,0,0,0
8725,312,253,90,0,0,1,34,5,0,0
8726,312,238,90,0,0,5,14,4,0,0
8727,312,243,90,0,0,5,55,5,0,0
8728,312,237,90,0,0,0,17,0,0,0
8729,312,235,90,0,0,1,14,4,0,0
8730,312,242,90,0,0,1,13,4,0,0
8731,312,245,90,0,0,5,18,5,0,0
8732,312,236,90,0,0,3,10,1,1,0
8733,312,252,90,0,0,1,60,5,0,0
8734,312,248,45,0,1,0,42,1,0,0
8735,312,232,38,0,0,4,39,2,0,0
8736,312,234,28,0,0,4,65,3,0,0
8737,313,428,90,1,0,5,52,4,0,0
8738,313,431,90,0,0,2,73,2,1,0
8739,313,416,90,0,0,1,68,0,0,0
8740,313,429,90,0,0,2,40,1,0,0
8741,313,437,90,0,0,5,41,4,0,0
8742,313,432,90,0,0,3,34,6,0,0
8743,313,430,90,0,0,0,50,4,0,0
8744,313,435,90,0,0,5,75,5,0,0
8745,313,417,90,0,0,2,40,2,0,0
8746,313,419,90,0,0,4,32,5,0,0
8747,313,433,90,0,0,2,52,5,0,0
8748,313,421,9,0,1,3,53,6,0,0
8749,313,427,10,0,0,2,47,5,0,0
8750,313,425,22,0,0,0,75,5,0,0
8751,313,104,90,0,0,4,61,0,0,0
8752,313,108,90,0,0,1,54,0,0,0
8753,313,96,90,1,0,5,42,4,0,0
8754,313,94,90,0,0,5,58,5,0,0
8755,313,114,90,0,0,5,48,3,0,0
8756,313,112,90,0,0,3,9,5,1,0
8757,313,105,90,0,0,1,14,1,0,0
8758,313,113,90,0,0,3,67,2,0,0
8759,313,110,90,0,0,0,66,0,0,0
8760,313,97,90,1,0,1,32,6,0,0
8761,313,93,90,0,0,5,19,6,0,0
8762,313,95,36,0,0,3,36,0,0,0
8763,313,115,20,0,1,1,58,0,0,0
8764,313,111,26,0,0,1,56,1,0,0
8765,314,233,90,1,0,0,74,3,0,0
8766,314,232,90,0,0,5,46,0,1,0
8767,314,245,90,1,0,5,64,5,0,0
8768,314,247,90,0,1,4,24,3,1,0
8769,314,241,90,0,0,5,21,6,0,0
8770,314,246,90,0,0,1,25,3,0,0
8771,314,248,90,0,0,4,41,3,0,0
8772,314,240,90,0,1,5,75,3,0,0
8773,314,237,90,0,0,2,68,1,0,0
8774,314,253,90,0,0,2,65,1,0,0
8775,314,231,90,0,0,4,33,0,0,0
8776,314,236,43,0,0,3,17,1,0,0
8777,314,235,37,0,1,1,21,2,0,0
8778,314,244,15,0,0,3,39,4,0,0
8779,314,183,90,0,0,0,59,1,0,0
8780,314,162,90,0,0,2,41,5,0,0
8781,314,170,90,0,0,2,27,0,0,0
8782,314,165,90,0,0,4,70,4,0,0
8783,314,182,90,0,0,5,8,0,0,0
8784,314,172,90,0,0,5,57,5,0,0
8785,314,175,90,0,0,5,31,3,0,0
8786,314,164,90,0,0,5,12,6,0,0
8787,314,181,90,0,0,4,13,5,0,0
8788,314,168,90,0,0,4,31,6,1,0
8789,314,166,90,0,0,4,38,5,0,0
8790,314,176,5,0,1,1,59,1,0,0
8791,314,177,17,0,1,2,27,5,0,0
8792,314,173,30,0,0,2,49,3,0,0
8793,315,29,90,0,0,0,55,4,0,0
8794,315,28,90,1,0,1,27,1,0,0
8795,315,44,90,0,0,0,45,6,0,0
8796,315,34,90,1,0,0,39,5,0,0
8797,315,24,90,0,0,4,28,4,0,0
8798,315,35,90,0,1,5,59,4,0,0
8799,315,33,90,0,0,5,51,1,0,0
8800,315,36,90,0,0,1,27,0,0,0
8801,315,31,90,0,0,4,14,2,0,0
8802,315,41,90,0,0,2,71,5,1,0
8803,315,32,90,0,0,5,18,1,0,0
8804,315,39,17,0,0,0,15,3,0,1
8805,315,43,31,0,0,1,37,4,0,0
8806,315,45,28,0,1,5,32,1,0,0
8807,315,438,90,0,0,3,15,2,0,0
8808,315,439,90,0,0,3,43,0,0,0
8809,315,454,90,0,0,1,29,2,1,0
8810,315,442,90,0,0,4,55,0,1,0
8811,315,457,90,1,0,5,23,1,0,0
8812,315,447,90,1,0,4,23,2,0,0
8813,315,446,90,0,0,1,25,0,0,0
8814,315,441,90,0,0,0,58,6,1,0
8815,315,453,90,0,1,4,51,1,0,0
8816,315,460,90,0,1,4,69,4,0,0
8817,315,448,90,0,0,5,19,6,0,0
8818,315,444,20,0,0,0,46,5,0,0
8819,315,459,41,0,0,4,19,3,0,0
8820,315,451,11,0,0,5,21,0,0,0
8821,316,168,90,1,0,3,41,5,0,0
8822,316,165,90,0,1,0,32,5,0,0
8823,316,175,90,0,0,5,34,4,0,0
8824,316,176,90,0,0,0,48,3,0,0
8825,316,163,90,0,0,3,64,6,1,0
8826,316,164,90,0,0,4,47,6,0,0
8827,316,171,90,2,0,4,65,1,0,0
8828,316,183,90,0,0,5,66,6,1,0
8829,316,181,90,1,0,4,73,3,0,0
8830,316,162,90,0,0,4,31,6,1,0
8831,316,166,90,0,0,5,26,4,0,0
8832,316,172,22,0,1,3,19,3,0,0
8833,316,170,38,0,0,2,15,0,0,0
8834,316,173,13,0,0,4,41,4,1,0
8835,316,359,90,0,0,5,20,6,0,0
8836,316,346,90,1,0,2,39,1,0,0
8837,316,355,90,0,0,4,46,6,0,0
8838,316,356,90,0,1,4,66,4,0,0
8839,316,363,90,0,1,5,30,6,0,0
8840,316,351,90,0,0,0,54,3,0,0
8841,316,360,90,0,1,1,41,2,1,0
8842,316,348,90,0,0,2,54,0,0,0
8843,316,350,90,0,0,1,52,0,0,0
8844,316,353,90,0,0,5,46,6,0,0
8845,316,367,90,0,0,1,10,4,0,0
8846,316,364,22,0,0,0,31,6,0,0
8847,316,365,11,0,0,5,44,4,0,0
8848,316,352,13,0,0,4,38,1,0,0
8849,317,344,90,2,0,3,56,5,0,0
8850,317,339,90,0,0,4,29,4,0,0
8851,317,337,90,0,0,2,28,2,1,0
8852,317,332,90,0,0,4,44,3,0,0
8853,317,327,90,0,0,3,56,2,0,0
8854,317,343,90,0,0,5,62,6,0,0
8855,317,336,90,0,0,5,32,1,0,0
8856,317,330,90,0,1,2,58,6,0,0
8857,317,323,90,0,0,2,50,5,0,0
8858,317,345,90,0,1,3,64,1,0,0
8859,317,341,90,0,1,4,32,5,0,0
8860,317,342,14,0,0,3,66,2,0,0
8861,317,328,12,0,0,3,54,3,0,0
8862,317,333,34,0,0,0,58,1,0,0
8863,317,431,90,0,0,1,43,4,0,0
8864,317,427,90,1,0,1,62,4,0,0
8865,317,418,90,0,0,2,61,1,0,0
8866,317,429,90,0,0,2,64,3,0,0
8867,317,435,90,0,0,1,39,3,0,0
8868,317,417,90,0,1,3,62,3,0,0
8869,317,416,90,0,0,2,50,0,0,0
8870,317,428,90,0,0,0,62,5,0,0
8871,317,424,90,0,0,2,15,5,0,0
8872,317,430,90,0,0,3,46,4,0,0
8873,317,421,90,0,1,4,55,6,0,0
8874,317,422,32,0,0,0,34,6,0,0
8875,317,434,15,0,0,1,63,3,0,0
8876,317,436,44,0,0,1,19,3,0,0
8877,318,218,90,0,0,5,32,3,0,0
8878,318,221,90,2,0,3,63,3,0,0
8879,318,229,90,0,0,0,61,2,1,0
8880,318,222,90,0,0,5,24,6,0,0
8881,318,215,90,0,0,2,65,1,0,0
8882,318,209,90,0,0,2,31,3,1,0
8883,318,220,90,0,1,4,51,5,0,0
8884,318,225,90,0,0,4,10,3,0,0
8885,318,227,90,1,0,2,58,6,0,0
8886,318,226,90,0,0,1,13,4,0,0
8887,318,210,90,0,0,4,57,0,0,0
8888,318,228,16,0,0,4,54,3,0,0
8889,318,230,7,0,0,0,64,6,0,0
8890,318,219,40,0,0,0,41,0,0,0
8891,318,349,90,1,0,0,9,2,0,0
8892,318,358,90,0,0,0,48,6,0,0
8893,318,348,90,0,0,5,74,5,0,0
8894,318,367,90,0,0,2,14,1,0,0
8895,318,365,90,0,0,0,35,4,0,0
8896,318,368,90,0,0,5,37,2,0,0
8897,318,352,90,0,0,5,42,2,0,0
8898,318,346,90,0,0,4,10,2,0,0
8899,318,362,90,0,0,5,15,0,0,0
8900,318,363,90,0,1,0,43,5,0,0
8901,318,351,90,0,0,1,45,2,0,0
8902,318,350,19,0,0,0,53,0,0,0
8903,318,354,31,0,0,3,63,1,0,0
8904,318,364,20,0,0,1,53,3,0,0
8905,319,134,90,2,0,1,30,1,0,0
8906,319,136,90,0,1,1,41,6,0,0
8907,319,126,90,0,0,1,10,2,0,0
8908,319,130,90,0,0,1,62,0,0,0
8909,319,117,90,0,0,1,73,3,1,0
8910,319,138,90,0,0,2,49,6,0,0
8911,319,119,90,0,0,3,58,5,0,0
8912,319,137,90,0,1,5,57,0,0,0
8913,319,131,90,0,0,1,49,6,0,0
8914,319,116,90,0,0,5,71,0,0,0
8915,319,127,90,0,0,2,62,1,0,0
8916,319,132,10,0,1,5,18,6,0,0
8917,319,120,9,0,0,0,37,3,0,0
8918,319,128,23,0,0,0,19,3,0,0
8919,319,103,90,0,0,2,50,6,0,0
8920,319,93,90,0,1,3,75,5,0,0
8921,319,99,90,0,0,0,47,6,0,0
8922,319,101,90,0,0,4,65,1,0,0
8923,319,97,90,0,0,2,57,3,0,0
8924,319,94,90,0,0,5,59,4,0,0
8925,319,105,90,0,0,5,70,1,0,0
8926,319,111,90,0,0,3,71,2,0,0
8927,319,112,90,0,0,4,51,0,0,0
8928,319,104,90,0,0,3,11,2,0,0
8929,319,102,90,0,0,2,40,1,0,0
8930,319,98,37,0,0,3,40,1,1,0
8931,319,107,19,0,0,0,52,6,0,0
8932,319,114,42,0,0,2,73,4,0,1
8933,320,441,90,0,0,3,65,6,0,0
8934,320,454,90,1,0,5,40,1,0,0
8935,320,451,90,2,0,2,45,5,0,0
8936,320,439,90,0,0,2,33,5,0,0
8937,320,455,90,0,0,0,54,1,0,0
8938,320,438,90,0,0,5,18,5,0,0
8939,320,452,90,0,0,3,15,2,0,0
8940,320,449,90,0,0,2,24,4,0,0
8941,320,450,90,0,0,4,21,2,0,0
8942,320,453,90,0,0,4,30,0,0,0
8943,320,460,90,0,1,5,13,2,0,0
8944,320,447,38,0,0,4,40,6,0,0
8945,320,459,22,0,0,3,49,5,0,0
8946,320,458,36,0,0,5,65,6,0,0
8947,320,413,90,1,0,5,71,4,0,0
8948,320,395,90,0,0,3,57,3,0,0
8949,320,392,90,0,0,0,36,1,0,0
8950,320,402,90,0,0,1,43,2,0,0
8951,320,404,90,0,0,3,72,6,0,0
8952,320,405,90,0,0,0,52,0,0,0
8953,320,398,90,0,0,1,69,5,0,0
8954,320,396,90,0,0,4,15,4,0,0
8955,320,408,90,0,1,2,61,0,0,0
8956,320,394,90,0,0,4,10,2,0,0
8957,320,407,90,0,0,3,31,1,0,0
8958,320,406,36,0,0,4,20,0,0,0
8959,320,414,29,0,0,4,65,0,0,0
8960,320,412,22,0,0,3,64,3,0,0
8961,321,349,90,1,0,4,29,4,0,0
8962,321,356,90,0,0,5,42,0,0,0
8963,321,365,90,0,0,0,73,1,0,0
8964,321,352,90,0,0,5,67,2,0,0
8965,321,362,90,0,0,0,73,6,0,0
8966,321,347,90,0,0,0,46,4,0,0
8967,321,358,90,0,0,1,72,3,0,0
8968,321,350,90,0,0,3,48,1,0,0
8969,321,367,90,0,0,0,47,2,0,0
8970,321,357,90,0,0,1,47,6,1,0
8971,321,353,90,0,0,5,33,3,0,0
8972,321,354,30,0,0,0,74,0,0,0
8973,321,366,23,0,0,0,26,0,0,0
8974,321,363,34,0,0,4,21,4,0,0
8975,321,154,90,2,0,0,12,0,0,0
8976,321,160,90,0,0,3,55,1,0,0
8977,321,155,90,0,0,1,27,2,0,0
8978,321,152,90,0,0,3,27,6,0,0
8979,321,147,90,0,0,0,62,3,0,0
8980,321,157,90,0,0,5,61,6,0,0
8981,321,159,90,0,0,0,64,0,1,0
8982,321,144,90,0,0,2,54,3,0,0
8983,321,148,90,0,0,4,24,2,0,0
8984,321,145,90,0,0,1,66,0,0,0
8985,321,140,90,0,0,5,52,6,0,0
8986,321,141,44,0,1,0,68,6,0,0
8987,321,139,40,0,0,2,72,6,1,0
8988,321,161,12,0,0,3,25,1,0,0
8989,322,32,90,0,0,2,70,5,0,0
8990,322,25,90,0,1,5,50,3,0,0
8991,322,40,90,1,0,1,64,0,0,0
8992,322,38,90,0,0,0,46,3,0,0
8993,322,26,90,0,1,3,45,1,0,0
8994,322,35,90,0,0,3,62,1,0,0
8995,322,39,90,0,0,2,68,0,0,0
8996,322,42,90,0,0,0,55,3,0,0
8997,322,29,90,0,0,4,24,3,0,0
8998,322,37,90,0,0,1,14,0,0,0
8999,322,30,90,0,1,0,40,5,0,0
9000,322,44,19,0,1,5,72,3,0,0
9001,322,45,12,0,1,0,33,0,0,0
9002,322,24,39,0,0,2,16,1,0,0
9003,322,190,90,0,0,4,22,5,0,0
9004,322,206,90,0,0,1,33,6,0,0
9005,322,198,90,0,0,1,31,5,0,0
9006,322,192,90,0,0,1,75,3,1,0
9007,322,200,90,0,0,2,11,6,0,0
9008,322,194,90,0,0,2,32,1,0,0
9009,322,199,90,0,0,4,13,6,0,0
9010,322,189,90,0,0,5,46,4,0,0
9011,322,203,90,0,0,0,68,6,1,0
9012,322,207,90,0,0,4,61,3,0,0
9013,322,195,90,0,0,0,8,2,0,0
9014,322,202,24,0,0,4,44,1,0,0
9015,322,186,34,0,0,1,29,3,0,0
9016,322,196,27,0,0,1,40,2,0,0
9017,323,234,90,0,0,0,15,4,1,0
9018,323,236,90,0,0,4,55,1,0,0
9019,323,252,90,0,1,4,70,0,0,0
9020,323,243,90,0,0,5,68,0,0,0
9021,323,249,90,0,1,1,71,2,0,0
9022,323,241,90,0,0,1,62,6,0,0
9023,323,233,90,0,0,2,58,0,1,0
9024,323,240,90,0,0,4,39,0,0,0
9025,323,248,90,0,0,3,44,0,0,0
9026,323,245,90,0,0,2,21,2,0,0
9027,323,253,90,0,0,0,39,2,0,0
9028,323,237,15,0,0,0,57,0,1,0
9029,323,246,8,0,0,4,20,3,0,0
9030,323,247,44,0,0,1,64,1,0,0
9031,323,384,90,0,0,2,45,2,0,0
9032,323,377,90,0,0,1,75,1,0,0
9033,323,369,90,0,0,0,13,4,0,0
9034,323,386,90,0,0,3,25,6,0,0
9035,323,388,90,0,0,2,70,0,0,0
9036,323,385,90,0,0,5,32,0,0,0
9037,323,378,90,0,0,4,60,6,0,0
9038,323,391,90,0,0,5,33,6,1,0
9039,323,387,90,0,0,1,10,3,0,0
9040,323,376,90,0,0,1,72,1,0,0
9041,323,374,90,0,0,5,11,1,0,0
9042,323,379,16,0,0,4,8,1,0,0
9043,323,372,14,0,0,0,37,0,0,0
9044,323,370,15,2,0,2,75,0,0,0
9045,324,29,90,2,0,5,36,1,0,0
9046,324,42,90,1,0,5,19,4,0,0
9047,324,44,90,0,0,1,10,3,0,0
9048,324,46,90,0,0,4,15,6,1,0
9049,324,35,90,0,1,2,33,5,0,0
9050,324,38,90,0,0,2,24,6,1,0
9051,324,40,90,0,0,5,42,2,0,0
9052,324,30,90,0,0,5,14,0,0,0
9053,324,39,90,0,1,5,67,0,0,0
9054,324,27,90,0,0,5,23,0,0,0
9055,324,41,90,0,0,2,10,5,0,0
9056,324,32,15,0,0,2,15,6,1,0
9057,324,25,37,0,0,2,15,4,0,0
9058,324,26,7,0,0,0,70,1,0,0
9059,324,134,90,0,0,4,23,6,0,0
9060,324,119,90,1,0,4,37,6,0,0
9061,324,125,90,0,0,4,16,6,0,0
9062,324,135,90,0,0,3,31,2,0,0
9063,324,123,90,0,0,5,15,2,0,0
9064,324,131,90,0,0,5,47,3,0,0
9065,324,137,90,0,0,4,16,3,0,0
9066,324,118,90,0,0,5,56,6,0,0
9067,324,116,90,0,0,5,55,4,0,0
9068,324,120,90,0,1,4,55,2,0,0
9069,324,121,90,0,0,3,65,2,0,0
9070,324,117,32,0,0,3,17,0,0,0
9071,324,129,11,0,0,2,30,6,0,0
9072,324,127,35,0,0,5,52,1,0,0
9073,325,408,90,0,0,0,15,6,0,0
9074,325,394,90,0,0,0,64,2,0,0
9075,325,402,90,0,0,4,41,2,0,0
9076,325,411,90,0,0,1,52,0,0,0
9077,325,406,90,1,0,4,37,1,0,0
9078,325,409,90,0,0,0,48,2,0,0
9079,325,392,90,0,0,3,67,3,0,0
9080,325,414,90,1,0,0,58,0,1,0
9081,325,403,90,0,1,5,71,4,0,0
9082,325,399,90,0,0,5,67,5,0,0
9083,325,412,90,0,0,4,38,0,0,0
9084,325,400,33,0,0,1,48,4,0,0
9085,325,398,8,0,0,0,61,1,0,0
9086,325,393,22,0,0,3,58,0,0,0
9087,325,70,90,1,0,0,64,5,1,0
9088,325,83,90,0,0,1,42,6,0,0
9089,325,86,90,0,0,0,71,3,0,0
9090,325,88,90,0,0,5,64,6,0,0
9091,325,92,90,0,1,1,32,6,1,0
9092,325,75,90,0,0,0,75,3,0,0
9093,325,81,90,0,0,5,48,0,0,0
9094,325,90,90,0,0,5,45,5,0,0
9095,325,85,90,0,0,3,53,0,0,0
9096,325,72,90,0,0,5,11,0,0,0
9097,325,78,90,0,0,4,27,3,0,0
9098,325,82,10,0,1,1,21,2,0,0
9099,325,79,16,0,1,5,62,5,0,0
9100,325,77,36,0,0,3,21,5,0,0
9101,326,250,90,0,0,5,34,0,0,0
9102,326,245,90,1,0,3,73,1,1,0
9103,326,235,90,0,0,0,15,4,0,0
9104,326,242,90,0,0,5,22,3,0,0
9105,326,231,90,0,0,0,75,6,0,0
9106,326,249,90,0,0,3,56,0,0,0
9107,326,244,90,0,0,1,53,2,0,0
9108,326,252,90,0,0,2,33,4,1,0
9109,326,234,90,0,0,1,61,2,0,0
9110,326,237,90,0,0,2,42,2,0,0
9111,326,236,90,0,0,4,50,5,0,0
9112,326,239,43,0,0,0,73,3,0,0
9113,326,238,32,0,0,5,39,2,0,1
9114,326,240,17,0,0,4,16,4,0,0
9115,326,397,90,1,0,4,30,4,0,0
9116,326,393,90,0,1,4,64,3,1,0
9117,326,392,90,0,0,2,71,3,0,0
9118,326,406,90,0,1,0,10,5,0,0
9119,326,398,90,0,1,2,33,0,0,0
9120,326,409,90,0,0,0,25,6,0,0
9121,326,404,90,0,0,0,9,3,0,0
9122,326,402,90,0,0,3,53,6,0,0
9123,326,411,90,0,1,1,18,5,1,0
9124,326,396,90,0,0,3,32,3,0,0
9125,326,395,90,0,0,1,18,5,0,0
9126,326,399,33,0,0,2,17,2,0,0
9127,326,412,13,0,1,1,16,5,0,0
9128,326,413,42,0,0,4,38,6,0,0
9129,327,209,90,0,0,1,54,0,0,0
9130,327,213,90,2,0,4,44,6,0,0
9131,327,224,90,0,0,3,69,2,0,0
9132,327,229,90,0,0,0,50,6,0,0
9133,327,226,90,0,0,3,28,3,0,0
9134,327,222,90,1,0,4,19,3,0,0
9135,327,221,90,0,0,4,44,2,0,0
9136,327,223,90,0,0,4,56,1,0,0
9137,327,219,90,0,0,0,47,1,0,0
9138,327,210,90,0,0,2,42,3,0,0
9139,327,228,90,0,1,1,19,3,0,0
9140,327,208,29,0,0,1,42,1,0,0
9141,327,215,35,0,0,3,69,2,0,0
9142,327,230,41,0,0,1,20,4,0,0
9143,327,411,90,2,0,2,22,0,0,0
9144,327,410,90,0,0,5,42,3,0,0
9145,327,393,90,0,0,3,35,4,0,0
9146,327,403,90,0,0,0,58,1,0,1
9147,327,408,90,0,0,1,17,4,0,0
9148,327,413,90,0,1,0,59,1,0,0
9149,327,401,90,0,0,4,72,2,0,0
9150,327,395,90,0,0,3,52,1,0,0
9151,327,409,90,0,0,0,66,2,0,0
9152,327,404,90,0,0,2,65,4,1,0
9153,327,402,90,0,0,3,11,0,0,0
9154,327,414,20,0,0,4,71,4,0,0
9155,327,396,20,0,0,1,23,1,0,0
9156,327,400,12,0,0,0,70,2,0,0
9157,328,163,90,2,0,2,56,3,0,0
9158,328,177,90,0,1,3,30,6,0,0
9159,328,170,90,0,0,4,39,5,0,0
9160,328,169,90,3,0,3,13,6,0,0
9161,328,166,90,0,0,1,27,5,0,0
9162,328,174,90,0,0,2,75,1,0,0
9163,328,167,90,0,0,3,36,0,0,0
9164,328,182,90,0,0,5,18,5,0,0
9165,328,165,90,0,0,4,26,2,0,0
9166,328,164,90,0,1,0,29,4,0,0
9167,328,176,90,0,0,3,55,1,0,0
9168,328,172,19,0,1,4,36,4,0,0
9169,328,181,40,0,1,0,30,4,0,0
9170,328,168,39,0,0,0,43,2,0,0
9171,328,66,90,0,0,2,35,1,0,0
9172,328,56,90,0,0,5,36,3,0,0
9173,328,68,90,0,0,0,21,6,0,0
9174,328,55,90,1,0,3,40,2,0,0
9175,328,67,90,0,0,2,64,0,0,0
9176,328,51,90,0,1,4,19,5,0,0
9177,328,61,90,0,0,2,58,1,0,0
9178,328,54,90,0,1,1,50,6,0,0
9179,328,62,90,0,0,1,41,0,1,0
9180,328,49,90,1,0,0,24,1,1,0
9181,328,53,90,0,0,4,30,6,0,0
9182,328,69,7,0,0,3,58,5,0,0
9183,328,50,31,0,0,0,69,0,0,0
9184,328,60,23,0,0,4,60,6,0,0
9185,329,89,90,1,0,1,75,2,0,0
9186,329,86,90,0,0,4,39,1,0,0
9187,329,84,90,1,0,4,45,6,0,0
9188,329,80,90,0,0,5,24,0,0,0
9189,329,83,90,0,0,0,58,6,0,0
9190,329,87,90,0,0,4,58,6,0,0
9191,329,73,90,0,1,4,56,3,0,0
9192,329,75,90,0,1,0,51,0,0,0
9193,329,79,90,0,0,5,40,3,0,0
9194,329,90,90,0,1,4,61,6,0,0
9195,329,82,90,0,0,1,63,4,1,0
9196,329,85,5,0,0,0,33,1,0,0
9197,329,88,5,0,0,4,47,6,0,0
9198,329,71,41,0,1,5,42,4,0,0
9199,329,277,90,0,0,1,72,6,0,0
9200,329,288,90,0,0,0,10,5,0,0
9201,329,283,90,2,0,5,29,0,0,0
9202,329,294,90,0,1,2,20,0,0,0
9203,329,293,90,0,0,4,46,4,0,0
9204,329,295,90,0,0,5,12,4,0,0
9205,329,284,90,0,0,3,38,0,0,0
9206,329,280,90,0,0,0,43,1,0,0
9207,329,289,90,0,0,1,68,0,0,0
9208,329,279,90,0,0,5,52,0,0,0
9209,329,286,90,1,0,1,66,2,1,0
9210,329,298,24,0,0,4,36,0,0,0
9211,329,299,23,0,0,1,61,0,0,0
9212,329,281,10,0,0,5,57,1,0,0
9213,330,260,90,0,1,1,73,4,0,0
9214,330,268,90,1,0,3,74,1,0,0
9215,330,259,90,0,0,1,51,4,0,0
9216,330,258,90,0,0,1,24,1,0,0
9217,330,264,90,0,1,3,46,0,1,0
9218,330,269,90,0,0,1,32,0,0,0
9219,330,265,90,0,0,3,65,3,1,0
9220,330,262,90,0,1,5,27,2,0,0
9221,330,271,90,0,0,1,23,0,0,0
9222,330,257,90,0,0,4,33,5,0,0
9223,330,276,90,0,0,3,60,2,0,0
9224,330,267,5,0,0,1,58,5,0,0
9225,330,263,23,0,0,2,22,5,0,0
9226,330,255,32,0,0,5,62,0,0,0
9227,330,298,90,0,0,5,13,1,0,0
9228,330,289,90,0,0,2,60,4,0,0
9229,330,297,90,0,0,5,45,6,0,0
9230,330,294,90,0,0,5,29,0,1,0
9231,330,287,90,0,0,2,28,5,0,0
9232,330,291,90,1,0,5,41,1,0,0
9233,330,299,90,0,0,5,54,1,0,0
9234,330,290,90,0,1,3,15,2,0,0
9235,330,281,90,0,1,3,66,4,0,0
9236,330,293,90,0,0,0,26,5,0,0
9237,330,283,90,0,0,1,14,6,0,0
9238,330,286,6,0,0,5,19,1,0,0
9239,330,279,17,0,0,4,47,0,0,0
9240,330,292,28,0,0,3,28,3,0,0
9241,331,59,90,0,0,5,63,1,0,0
9242,331,53,90,0,0,5,61,2,1,0
9243,331,49,90,2,0,2,40,3,0,0
9244,331,66,90,0,0,0,46,0,0,0
9245,331,64,90,0,0,4,71,6,1,0
9246,331,58,90,0,0,2,15,3,0,0
9247,331,56,90,0,0,1,34,4,0,0
9248,331,55,90,1,0,2,32,5,0,0
9249,331,65,90,0,0,0,34,3,0,0
9250,331,62,90,0,0,0,71,0,0,0
9251,331,47,90,0,0,3,13,1,1,0
9252,331,68,33,0,0,3,9,2,0,0
9253,331,61,6,0,1,2,38,5,1,0
9254,331,54,41,0,0,2,42,4,0,0
9255,331,435,90,0,0,2,21,4,0,0
9256,331,427,90,0,0,0,74,5,0,0
9257,331,417,90,0,0,1,42,0,0,0
9258,331,426,90,0,0,0,61,4,0,0
9259,331,416,90,0,0,3,33,2,0,0
9260,331,420,90,0,0,1,32,1,0,0
9261,331,429,90,0,0,4,20,3,0,0
9262,331,419,90,0,1,2,28,5,0,0
9263,331,421,90,0,0,0,54,3,0,0
9264,331,425,90,1,0,5,40,4,1,0
9265,331,437,90,0,0,5,11,3,1,0
9266,331,436,39,0,0,0,25,2,0,0
9267,331,432,6,0,0,4,75,5,0,0
9268,331,428,40,0,0,5,64,0,0,0
9269,332,14,90,0,0,4,65,6,0,0
